0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,actual,pred
7.0,1.0,1.0,1.0,12.0,41.51,0.29,3.5,11.86,145.3,0.01,8.07,4,0,0,0,7.0,4.0,8.0,4.0,1.0,False,False
6.0,1.0,1.0,1.0,12.0,39.86,0.33,3.0,13.29,119.59,0.01,6.64,3,1,0,0,6.0,4.0,8.0,4.0,1.0,True,False
14.0,2.0,1.0,2.0,30.0,122.62,0.17,5.78,21.22,708.49,0.04,39.36,10,0,1,0,8.0,9.0,17.0,13.0,3.0,False,False
15.0,2.0,1.0,2.0,38.0,152.0,0.11,9.17,16.58,1393.33,0.05,77.41,12,0,1,0,10.0,6.0,27.0,11.0,3.0,False,False
44.0,6.0,3.0,6.0,114.0,598.26,0.05,19.35,30.92,11576.4,0.2,643.13,37,0,2,0,18.0,20.0,71.0,43.0,11.0,False,False
63.0,8.0,1.0,8.0,185.0,1069.55,0.04,24.33,43.95,26025.75,0.36,1445.88,52,2,7,0,22.0,33.0,112.0,73.0,15.0,True,False
35.0,3.0,1.0,3.0,75.0,364.35,0.1,9.88,36.87,3600.62,0.12,200.03,30,0,3,0,12.0,17.0,47.0,28.0,5.0,False,False
8.0,1.0,1.0,1.0,21.0,66.57,0.4,2.5,26.63,166.42,0.02,9.25,7,0,0,0,3.0,6.0,11.0,10.0,1.0,False,False
4.0,1.0,1.0,1.0,6.0,15.51,0.4,2.5,6.2,38.77,0.01,2.15,2,0,0,0,5.0,1.0,5.0,1.0,1.0,False,False
3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,4.0,1.0,0.0,0.06,2,0,0,0,1.0,1.0,1.0,1.0,1.0,False,False
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,False,False
6.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,16.84,37.9,0.01,2.11,2,1,0,1,3.0,4.0,5.0,4.0,1.0,False,False
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0,0,0,0,3.0,1.0,3.0,1.0,1.0,False,False
4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3.0,1.0,3.0,1.0,1.0,False,True
13.0,1.0,1.0,1.0,20.0,78.14,0.33,3.0,26.05,234.41,0.03,13.02,9,0,0,0,6.0,9.0,11.0,9.0,1.0,False,False
6.0,2.0,1.0,1.0,14.0,50.19,0.24,4.2,11.95,210.8,0.02,11.71,4,0,0,0,7.0,5.0,8.0,6.0,3.0,False,False
38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False,False
12.0,2.0,1.0,2.0,15.0,51.89,0.23,4.38,11.86,227.03,0.02,12.61,6,1,3,0,7.0,4.0,10.0,5.0,3.0,False,False
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False,False
16.0,2.0,1.0,2.0,32.0,133.44,0.18,5.6,23.83,747.25,0.04,41.51,11,0,1,0,8.0,10.0,18.0,14.0,3.0,False,False
25.0,2.0,1.0,2.0,38.0,169.46,0.19,5.19,32.64,879.88,0.06,48.88,18,2,3,0,9.0,13.0,23.0,15.0,3.0,True,False
8.0,1.0,1.0,1.0,17.0,60.94,0.2,5.0,12.19,304.72,0.02,16.93,4,0,2,0,8.0,4.0,12.0,5.0,1.0,True,False
15.0,1.0,1.0,1.0,13.0,41.21,0.64,1.57,26.22,64.76,0.01,3.6,12,0,0,0,2.0,7.0,2.0,11.0,1.0,False,False
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,False,False
22.0,3.0,1.0,3.0,47.0,206.44,0.09,10.67,19.35,2202.02,0.07,122.33,14,2,2,0,12.0,9.0,31.0,16.0,5.0,True,False
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0,0,0,0,3.0,1.0,3.0,1.0,1.0,False,False
165.0,13.0,11.0,12.0,365.0,2206.2,0.02,43.27,50.99,95460.74,0.74,5303.37,112,22,23,0,27.0,39.0,240.0,125.0,25.0,True,False
51.0,13.0,8.0,13.0,138.0,713.45,0.05,20.13,35.44,14362.87,0.24,797.94,44,3,2,0,17.0,19.0,93.0,45.0,25.0,False,False
34.0,5.0,4.0,5.0,105.0,499.26,0.06,16.71,29.87,8344.83,0.17,463.6,28,0,4,0,13.0,14.0,69.0,36.0,9.0,False,False
15.0,1.0,1.0,1.0,28.0,112.0,0.2,5.0,22.4,560.0,0.04,31.11,7,1,2,0,8.0,8.0,18.0,10.0,1.0,False,False
20.0,3.0,1.0,3.0,33.0,147.16,0.11,8.75,16.82,1287.66,0.05,71.54,13,1,2,2,14.0,8.0,23.0,10.0,5.0,False,False
5.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3,0,0,0,3.0,1.0,3.0,1.0,1.0,False,True
6.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3,0,0,0,3.0,4.0,5.0,4.0,1.0,False,True
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,False,False
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0,0,0,0,3.0,1.0,3.0,1.0,1.0,False,False
10.0,1.0,1.0,1.0,12.0,36.0,0.5,2.0,18.0,72.0,0.01,4.0,2,2,2,2,4.0,4.0,8.0,4.0,1.0,False,False
13.0,3.0,3.0,2.0,21.0,77.71,0.21,4.8,16.19,373.0,0.03,20.72,10,0,1,0,8.0,5.0,15.0,6.0,5.0,False,False
64.0,12.0,5.0,12.0,171.0,890.82,0.05,19.09,46.66,17006.5,0.3,944.81,53,4,5,0,15.0,22.0,115.0,56.0,23.0,False,False
38.0,9.0,1.0,2.0,68.0,315.78,0.07,15.27,20.68,4822.86,0.11,267.94,30,1,5,0,14.0,11.0,44.0,24.0,14.0,False,False
45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,True,False
74.0,6.0,5.0,6.0,155.0,781.88,0.05,18.79,41.61,14691.13,0.26,816.17,54,7,7,4,14.0,19.0,104.0,51.0,11.0,False,False
4.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,8.0,8.0,0.0,0.44,1,0,0,0,2.0,2.0,2.0,2.0,1.0,False,True
75.0,5.0,1.0,5.0,154.0,845.75,0.07,14.0,60.41,11840.44,0.28,657.8,58,2,9,0,15.0,30.0,98.0,56.0,9.0,False,False
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,False,False
23.0,5.0,3.0,3.0,116.0,633.29,0.04,22.8,27.78,14439.1,0.21,802.17,16,0,5,0,24.0,20.0,78.0,38.0,9.0,True,False
28.0,2.0,1.0,2.0,77.0,385.0,0.12,8.64,44.55,3327.5,0.13,184.86,22,0,4,0,11.0,21.0,44.0,33.0,3.0,False,False
2.0,2.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,0,0,0,0,5.0,3.0,5.0,3.0,3.0,False,False
2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0,0,0,0,2.0,1.0,2.0,1.0,1.0,False,False
11.0,3.0,1.0,3.0,26.0,93.21,0.16,6.3,14.8,587.22,0.03,32.61,8,0,1,0,7.0,5.0,17.0,9.0,5.0,False,False
15.0,3.0,1.0,3.0,39.0,176.42,0.09,10.89,16.2,1921.01,0.06,106.72,11,0,2,0,14.0,9.0,25.0,14.0,5.0,False,False
2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False,False
16.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,3,6,2,0,5.0,3.0,5.0,3.0,1.0,False,False
9.0,2.0,1.0,1.0,13.0,41.21,0.25,4.0,10.3,164.84,0.01,9.16,7,0,0,0,6.0,3.0,9.0,4.0,3.0,False,False
65.0,7.0,7.0,5.0,169.0,943.86,0.05,19.98,47.23,18860.9,0.31,1047.82,48,6,5,4,19.0,29.0,108.0,61.0,13.0,False,False
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0,0,0,0,3.0,1.0,3.0,1.0,1.0,False,False
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,0,0,0,4.0,2.0,4.0,2.0,1.0,False,False
4.0,1.0,1.0,1.0,7.0,18.09,1.0,1.0,18.09,18.09,0.01,1.01,1,0,0,0,2.0,4.0,3.0,4.0,1.0,False,False
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,False,False
16.0,1.0,1.0,1.0,40.0,175.69,0.17,6.0,29.28,1054.16,0.06,58.56,9,1,2,0,9.0,12.0,24.0,16.0,1.0,False,False
24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,False,False
20.0,3.0,1.0,3.0,33.0,147.16,0.11,8.75,16.82,1287.66,0.05,71.54,13,1,2,2,14.0,8.0,23.0,10.0,5.0,False,False
7.0,2.0,1.0,2.0,16.0,55.35,0.15,6.67,8.3,369.01,0.02,20.5,5,0,0,0,8.0,3.0,11.0,5.0,3.0,False,False
107.0,9.0,7.0,7.0,178.0,1051.43,0.05,19.65,53.5,20664.58,0.35,1148.03,70,11,20,2,21.0,39.0,105.0,73.0,17.0,True,False
16.0,2.0,1.0,2.0,26.0,101.58,0.11,9.0,11.29,914.21,0.03,50.79,9,0,1,0,10.0,5.0,17.0,9.0,3.0,False,False
29.0,1.0,1.0,1.0,99.0,495.0,0.2,4.9,101.02,2425.5,0.17,134.75,24,0,0,0,7.0,25.0,64.0,35.0,1.0,True,False
62.0,7.0,7.0,6.0,158.0,857.35,0.05,19.44,44.1,16666.88,0.29,925.94,48,3,9,0,18.0,25.0,104.0,54.0,13.0,False,False
26.0,2.0,1.0,2.0,47.0,218.26,0.17,5.91,36.95,1289.11,0.07,71.62,13,0,2,0,9.0,16.0,26.0,21.0,3.0,False,False
23.0,6.0,6.0,2.0,70.0,346.79,0.05,19.79,17.52,6863.63,0.12,381.31,17,0,4,0,19.0,12.0,45.0,25.0,11.0,True,False
19.0,2.0,1.0,2.0,39.0,176.42,0.17,5.79,30.49,1020.71,0.06,56.71,13,0,4,0,9.0,14.0,21.0,18.0,3.0,False,False
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3.0,2.0,3.0,2.0,1.0,False,True
15.0,3.0,1.0,3.0,43.0,185.84,0.08,13.0,14.3,2415.96,0.06,134.22,13,0,0,0,13.0,7.0,29.0,14.0,5.0,False,False
4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,4.0,1.0,0.0,0.06,3,0,0,0,1.0,1.0,1.0,1.0,1.0,False,False
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,False,False
13.0,1.0,1.0,1.0,36.0,150.12,0.19,5.2,28.87,780.61,0.05,43.37,8,0,0,0,8.0,10.0,23.0,13.0,1.0,False,False
65.0,6.0,1.0,5.0,155.0,801.34,0.05,19.73,40.62,15808.22,0.27,878.23,54,4,5,0,14.0,22.0,93.0,62.0,11.0,True,False
70.0,20.0,5.0,6.0,418.0,2526.56,0.02,41.5,60.88,104852.1,0.84,5825.12,52,0,16,0,22.0,44.0,252.0,166.0,39.0,False,False
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2,0,0,0,4.0,1.0,4.0,1.0,1.0,False,False
